id,duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
1Vq6-f1kYeM,127.221664,h264,1920,1080,3080852,23.0,70,2980,0,3050,3818903,45174992,0,48993895,mpeg4,3000000,29.97,320,240,217348,8.189
2kFF-0kB_4w,339.667,h264,640,480,257699,30.0,181,10010,0,10191,10121223,820261,0,10941484,flv,5000000,12.0,320,240,219480,1.136
1WrA-SRsgEk,384.451,h264,640,480,646432,29.0,205,11318,0,11523,2839955,28225248,0,31065203,mpeg4,242000,24.0,176,144,217544,2.828
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.02174,74,9134,0,9208,869558,470067,0,1339625,flv,109000,24.0,320,240,221152,0.832
1KXW-XA6QkQ,255.28,flv,320,240,250276,25.0,110,6272,0,6382,611474,7374864,0,7986338,vp8,242000,25.0,480,360,216820,5.568
2kFF-0kB_4w,339.667,h264,640,480,257699,30.0,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,242000,29.97,1920,1080,219480,14.357
1lkF-VNDcss,458.625,h264,640,480,517364,29.0,245,13501,0,13746,5308581,24350943,0,29659524,vp8,539000,15.0,176,144,216820,1.788
1s9d-jTKyUw,448.575,vp8,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,mpeg4,820000,29.97,1280,720,217080,8.473
2NuI-Bp5brA,80.536,h264,480,360,690041,29.0,43,2374,0,2417,618732,6327913,0,6946645,h264,3000000,24.0,176,144,219480,7.24
4BJV-yiTcus,254.922,vp8,480,360,260667,30.062992,51,7585,0,7636,918325,7387906,0,8306231,flv,539000,12.0,480,360,221160,1.008
4keb-__zqyQ,452.689,vp8,320,240,66680,5.7057524,42,2537,0,2579,207037,3566163,0,3773200,h264,5000000,12.0,1280,720,315472,60.844
1YDt-FkeZ4E,98.683334,mpeg4,176,144,55552,12.0,20,1164,0,1184,48267,636993,0,685260,flv,56000,15.0,640,480,217880,0.548
2zeL-QQa8Sk,77.233,h264,480,360,382461,30.0,53,2265,0,2318,182297,3510033,0,3692330,vp8,242000,15.0,1920,1080,219480,20.721
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.02174,74,9134,0,9208,869558,470067,0,1339625,h264,3000000,29.97,1280,720,310340,14.241
1tos-YhVzA4,222.53334,h264,480,360,500449,30.0,219,6457,0,6676,2821722,11099102,0,13920824,flv,3000000,29.97,640,480,217348,1.82
1L6x-TgAldY,286.995,h264,480,360,508160,23.0,156,6726,0,6882,2285153,15944803,0,18229956,flv,5000000,12.0,320,240,216820,1.128
2AfTeWTxhIg,645.84,vp8,320,240,95903,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,vp8,109000,12.0,640,480,218932,4.64
2Y-k-006Zbs,67.583336,mpeg4,176,144,51225,12.0,15,777,0,792,47585,385164,0,432749,mpeg4,109000,29.97,640,480,219480,2.924
15fr-zSdCqg,39.055,h264,1920,1080,5992818,30.0,26,1144,0,1170,839251,28416939,0,29256190,vp8,539000,15.0,640,480,215940,16.373
0Au5-4UDHco,52.68,h264,480,360,372001,25.0,53,1265,0,1318,870136,1579497,0,2449633,mpeg4,56000,12.0,640,480,139940,3.116
1RGh-RmYxHY,217.518,h264,480,360,83054,29.0,112,6408,0,6520,406683,1851539,0,2258222,vp8,5000000,29.97,480,360,217080,3.664
09oUj9EDIDo,239.14166,h264,480,360,500198,25.0,110,5868,0,5978,1406751,13545526,0,14952277,flv,56000,29.97,320,240,109308,1.056
3U8m-ETsTS4,282.56,h264,640,480,559834,25.0,145,6920,0,7065,4966509,14806840,0,19773349,h264,539000,12.0,1280,720,334844,14.669
1RMD-MxzJn8,64.933,flv,320,240,236793,15.0,39,936,0,975,318954,1603007,0,1921961,flv,539000,12.0,320,240,217080,0.4
0XTW-dqdT4w,216.55,h264,320,240,291150,29.0,112,6379,0,6491,1789334,6091735,0,7881069,flv,3000000,25.0,1280,720,209136,3.204
2pet-NcSXvY,37.011665,h264,1280,720,2759449,29.0,21,1088,0,1109,1899633,10866846,0,12766479,vp8,242000,24.0,1280,720,219480,29.506
28BV-NZV3C8,326.58832,h264,1920,1080,5999648,23.0,174,7656,0,7830,16603953,228322925,0,244926878,h264,5000000,12.0,480,360,218932,27.334
2NO0-ve7CKM,1140.349,vp8,1280,720,2394626,30.007017,328,33880,0,34208,20478926,320859863,0,341338789,mpeg4,242000,12.0,1280,720,219480,5.724
3DRy-Stwt9c,385.052,vp8,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,h264,5000000,24.0,320,240,219480,3.328
1G6F-Huj2hY,110.966995,h264,480,360,397112,30.0,59,3271,0,3330,529627,4978664,0,5508291,mpeg4,3000000,25.0,1280,720,216820,11.221
1YDt-FkeZ4E,98.683334,mpeg4,176,144,55552,12.0,20,1164,0,1184,48267,636993,0,685260,mpeg4,242000,25.0,1920,1080,217852,13.233
1s9d-jTKyUw,448.575,vp8,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,flv,3000000,15.0,320,240,217080,3.824
1L6x-TgAldY,286.995,h264,480,360,508160,23.0,156,6726,0,6882,2285153,15944803,0,18229956,h264,56000,25.0,640,480,216820,9.125
3AYz-PCa1aI,391.08,h264,640,480,230847,25.0,209,9569,0,9778,9023743,2261252,0,11284995,flv,109000,29.97,480,360,219480,1.216
0Hwk-yGT-M4,714.371,vp8,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,vp8,820000,25.0,1280,720,164988,24.15
3AYz-PCa1aI,391.08,h264,640,480,230847,25.0,209,9569,0,9778,9023743,2261252,0,11284995,h264,5000000,15.0,176,144,219480,1.484
1oz8-nezz50,225.08,h264,480,360,538452,25.0,113,5515,0,5628,1873408,13275961,0,15149369,mpeg4,3000000,29.97,480,360,216820,4.196
3fpg-LlHcks,273.816,vp8,1920,1080,1571003,25.065933,77,6766,0,6843,6190779,47579961,0,53770740,h264,820000,12.0,640,480,219656,18.201
0QZJN4yTbbU,34.168,vp8,480,360,186895,30.029411,16,1005,0,1021,238485,559745,0,798230,vp8,3000000,25.0,480,360,165700,4.436
1a5f-GbYEaM,157.80167,h264,1280,720,2885589,25.0,72,3873,0,3945,5611970,51306874,0,56918844,h264,539000,15.0,480,360,216064,10.441
3DRy-Stwt9c,385.052,vp8,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,vp8,242000,29.97,1280,720,219480,16.689
2kFF-0kB_4w,339.667,h264,640,480,257699,30.0,181,10010,0,10191,10121223,820261,0,10941484,h264,3000000,25.0,640,480,219480,8.409
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.02174,74,9134,0,9208,869558,470067,0,1339625,mpeg4,56000,12.0,320,240,221152,1.372
1Nc0-MKuExg,107.443,vp8,480,360,320011,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,820000,12.0,640,480,216820,2.928
3N6c-uPdNas,69.933,flv,320,240,272898,15.0,37,1013,0,1050,349781,2035796,0,2385577,vp8,242000,15.0,176,144,219656,1.656
2zeL-QQa8Sk,77.233,h264,480,360,382461,30.0,53,2265,0,2318,182297,3510033,0,3692330,flv,242000,25.0,640,480,219480,1.548
0Yxo-eU6AjI,326.583,vp8,640,480,1055982,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,flv,109000,25.0,1920,1080,213260,6.088
4Fob-eSnrb8,1768.9417,mpeg4,176,144,56152,12.0,354,20873,0,21227,1382103,11034284,0,12416387,h264,56000,12.0,1280,720,310268,10.117
2AfTeWTxhIg,645.84,vp8,320,240,95903,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,h264,539000,15.0,176,144,219200,2.74
15fr-zSdCqg,39.055,h264,1920,1080,5992818,30.0,26,1144,0,1170,839251,28416939,0,29256190,flv,5000000,25.0,640,480,216020,9.397
4BJV-yiTcus,254.922,vp8,480,360,260667,30.062992,51,7585,0,7636,918325,7387906,0,8306231,h264,5000000,25.0,320,240,221160,11.945
1D3O-16kzhQ,274.541,vp8,480,360,139791,30.029198,58,8170,0,8228,802625,3994697,0,4797322,mpeg4,539000,29.97,1280,720,216064,10.597
4BJV-yiTcus,254.922,vp8,480,360,260667,30.062992,51,7585,0,7636,918325,7387906,0,8306231,mpeg4,109000,29.97,480,360,221160,3.64
0I0e-5-iR3A,906.5983,mpeg4,176,144,56108,12.0,187,10692,0,10879,597549,5760936,0,6358485,vp8,5000000,15.0,320,240,165668,2.172
0ckO-lUydcc,177.33333,mpeg4,176,144,53707,12.0,37,2091,0,2128,100969,1089548,0,1190517,mpeg4,242000,24.0,640,480,163008,2.652
46oD-rS6PC8,95.462,h264,640,480,809256,29.0,51,2811,0,2862,886496,8770159,0,9656655,mpeg4,3000000,15.0,1280,720,221160,5.944
3SQY-ZB8hmI,473.0,h264,320,240,164017,25.0,198,10924,704,11826,1419320,8047423,0,9697521,mpeg4,820000,25.0,480,360,220808,3.912
25TI-jx-cag,176.901,vp8,480,360,26968,25.113636,38,4382,0,4420,393395,202954,0,596349,h264,820000,25.0,1920,1080,653732,23.801
1a5f-GbYEaM,157.80167,h264,1280,720,2885589,25.0,72,3873,0,3945,5611970,51306874,0,56918844,flv,5000000,12.0,480,360,216064,3.848
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12.0,27,1537,0,1564,64483,825054,0,889537,flv,3000000,15.0,1920,1080,74496,3.188
0a6_--ZJXTE,290.01666,mpeg4,176,144,52783,12.0,61,3417,0,3478,119325,1794184,0,1913509,vp8,109000,12.0,480,360,131172,3.072
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,mpeg4,242000,24.0,176,144,221160,0.716
3mWp-QQn-1M,167.39166,h264,1280,720,2207484,24.0,86,3931,0,4017,4369420,41819887,0,46189307,vp8,5000000,24.0,1280,720,219656,31.946
3Wdg-dsGihA,340.424,flv,320,240,244491,11.0,69,4012,0,4081,1168939,9234909,0,10403848,h264,3000000,24.0,640,480,221152,19.177
2pet-NcSXvY,37.011665,h264,1280,720,2759449,29.0,21,1088,0,1109,1899633,10866846,0,12766479,flv,539000,15.0,320,240,219480,5.096
3HVJ-p8L33A,163.897,flv,320,240,267032,29.0,87,4826,0,4913,824159,4646573,0,5470732,mpeg4,242000,24.0,176,144,219656,1.804
2ApZ-KZ-pEk,157.891,h264,480,360,406908,29.0,87,4646,0,4733,1776729,6254165,0,8030894,flv,109000,15.0,1280,720,219464,2.404
0Yxo-eU6AjI,326.583,vp8,640,480,1055982,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,flv,539000,24.0,480,360,213824,1.52
2kFF-0kB_4w,339.667,h264,640,480,257699,30.0,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,820000,24.0,176,144,219480,1.912
_2al-ZI1Wss,74.535,mpeg4,176,144,55305,12.0,15,879,0,894,23996,491276,0,515272,vp8,5000000,24.0,480,360,219464,3.26
3AYz-PCa1aI,391.08,h264,640,480,230847,25.0,209,9569,0,9778,9023743,2261252,0,11284995,mpeg4,3000000,15.0,640,480,219480,2.672
3DRy-Stwt9c,385.052,vp8,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,flv,242000,12.0,176,144,219480,1.252
2Y-k-006Zbs,67.583336,mpeg4,176,144,51225,12.0,15,777,0,792,47585,385164,0,432749,flv,5000000,29.97,320,240,219480,0.396
28BV-NZV3C8,326.58832,h264,1920,1080,5999648,23.0,174,7656,0,7830,16603953,228322925,0,244926878,vp8,56000,25.0,1920,1080,218932,53.787
1Nc0-MKuExg,107.443,vp8,480,360,320011,30.093458,30,3190,0,3220,671936,3625932,0,4297868,mpeg4,3000000,12.0,1280,720,216820,4.668
1LXH-OibJYQ,42.2,h264,480,360,288705,25.0,23,1033,0,1056,216154,1306770,0,1522924,vp8,109000,25.0,176,144,216820,1.632
3ojsQWU7XWE,86.486,h264,640,480,356037,29.0,46,2547,0,2593,819680,3029350,0,3849030,mpeg4,5000000,25.0,640,480,219656,4.336
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,h264,242000,29.97,176,144,221160,1.664
1WrA-SRsgEk,384.451,h264,640,480,646432,29.0,205,11318,0,11523,2839955,28225248,0,31065203,h264,539000,29.97,480,360,217840,13.017
2ApZ-KZ-pEk,157.891,h264,480,360,406908,29.0,87,4646,0,4733,1776729,6254165,0,8030894,flv,109000,29.97,480,360,219464,1.12
08EV-X022WI,204.938,h264,480,360,297373,16.0,111,3169,0,3280,1451634,6166260,0,7617894,mpeg4,5000000,15.0,1280,720,82492,5.292
1RGh-RmYxHY,217.518,h264,480,360,83054,29.0,112,6408,0,6520,406683,1851539,0,2258222,flv,539000,29.97,480,360,217080,0.932
2TXm-QHXCzU,270.655,vp8,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,vp8,5000000,15.0,320,240,219480,5.132
4b7b-FY4JPI,203.198,flv,320,240,239336,29.0,104,5974,0,6078,853613,5225468,0,6079081,vp8,5000000,12.0,640,480,221160,8.521
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,h264,5000000,25.0,480,360,221160,6.532
28BV-NZV3C8,326.58832,h264,1920,1080,5999648,23.0,174,7656,0,7830,16603953,228322925,0,244926878,vp8,820000,15.0,480,360,218932,13.445
1RMD-MxzJn8,64.933,flv,320,240,236793,15.0,39,936,0,975,318954,1603007,0,1921961,flv,242000,29.97,480,360,217080,0.576
0Axi-TRoqVA,59.883,vp8,1280,720,994960,30.38983,13,1780,0,1793,481774,6965881,0,7447655,vp8,5000000,29.97,320,240,158112,5.328
3_fF9rtYCQ0,256.20834,mpeg4,176,144,57565,12.0,56,3018,0,3074,302900,1540700,0,1843600,flv,820000,15.0,640,480,219480,0.7
0Hwk-yGT-M4,714.371,vp8,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,flv,820000,12.0,1280,720,165564,3.428
0a6_--ZJXTE,290.01666,mpeg4,176,144,52783,12.0,61,3417,0,3478,119325,1794184,0,1913509,flv,109000,25.0,1280,720,136020,1.472
22uE-OUUBH8,43.827,flv,320,240,272273,25.0,23,1081,0,1104,137210,1354404,0,1491614,mpeg4,820000,12.0,1920,1080,218932,7.176
42hr-6A1jYc,311.1,mpeg4,176,144,56416,12.0,113,3620,0,3733,127552,2066350,0,2193902,vp8,820000,24.0,640,480,221160,3.06
1oz8-nezz50,225.08,h264,480,360,538452,25.0,113,5515,0,5628,1873408,13275961,0,15149369,mpeg4,820000,12.0,1280,720,216820,4.088
3AYz-PCa1aI,391.08,h264,640,480,230847,25.0,209,9569,0,9778,9023743,2261252,0,11284995,flv,3000000,29.97,480,360,219480,1.28
3BVV-0I-JlM,33.09,h264,320,240,279173,13.0,22,434,0,456,101794,1052937,0,1154731,mpeg4,820000,29.97,480,360,219480,4.092
3ODf-KYiOZw,63.667,h264,640,480,972572,15.0,33,923,0,956,1259657,6480438,0,7740095,flv,56000,29.97,640,480,219656,1.524
08EV-X022WI,204.938,h264,480,360,297373,16.0,111,3169,0,3280,1451634,6166260,0,7617894,flv,3000000,24.0,176,144,90560,0.692
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,flv,5000000,12.0,1920,1080,221160,1.768
9MCi-UkWi9o,250.04,h264,480,360,763026,25.0,134,6118,0,6252,1231586,22616807,0,23848393,mpeg4,3000000,15.0,176,144,34152,2.496
3ODf-KYiOZw,63.667,h264,640,480,972572,15.0,33,923,0,956,1259657,6480438,0,7740095,h264,3000000,15.0,1280,720,329848,54.667
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,vp8,109000,29.97,1280,720,221160,4.912
09oUj9EDIDo,239.14166,h264,480,360,500198,25.0,110,5868,0,5978,1406751,13545526,0,14952277,flv,5000000,15.0,1280,720,115576,3.156
3SQY-ZB8hmI,473.0,h264,320,240,164017,25.0,198,10924,704,11826,1419320,8047423,0,9697521,h264,820000,15.0,320,240,220900,5.936
25TI-jx-cag,176.901,vp8,480,360,26968,25.113636,38,4382,0,4420,393395,202954,0,596349,vp8,5000000,24.0,1280,720,218932,9.593
3ojsQWU7XWE,86.486,h264,640,480,356037,29.0,46,2547,0,2593,819680,3029350,0,3849030,vp8,820000,24.0,480,360,219656,4.484
1Y-Y-RHCxRQ,189.956,flv,320,240,231296,29.0,97,5597,0,5694,580292,4911734,0,5492026,flv,5000000,25.0,320,240,218664,0.472
3DRy-Stwt9c,385.052,vp8,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,vp8,3000000,29.97,480,360,219480,3.996
1G6F-Huj2hY,110.966995,h264,480,360,397112,30.0,59,3271,0,3330,529627,4978664,0,5508291,mpeg4,3000000,12.0,1920,1080,216820,8.721
0ckO-lUydcc,177.33333,mpeg4,176,144,53707,12.0,37,2091,0,2128,100969,1089548,0,1190517,mpeg4,3000000,24.0,640,480,163024,3.1
3ojsQWU7XWE,86.486,h264,640,480,356037,29.0,46,2547,0,2593,819680,3029350,0,3849030,flv,242000,12.0,1920,1080,219656,3.768
2SkA-cUEaJ0,490.6,h264,480,360,300437,25.0,256,12010,0,12266,1448177,16976151,0,18424328,vp8,539000,25.0,480,360,219480,6.272
42hr-6A1jYc,311.1,mpeg4,176,144,56416,12.0,113,3620,0,3733,127552,2066350,0,2193902,mpeg4,5000000,12.0,640,480,221160,1.648
25TI-jx-cag,176.901,vp8,480,360,26968,25.113636,38,4382,0,4420,393395,202954,0,596349,mpeg4,820000,12.0,1280,720,218932,2.916
3N6c-uPdNas,69.933,flv,320,240,272898,15.0,37,1013,0,1050,349781,2035796,0,2385577,vp8,242000,29.97,640,480,219656,6.28
3BVV-0I-JlM,33.09,h264,320,240,279173,13.0,22,434,0,456,101794,1052937,0,1154731,mpeg4,3000000,24.0,480,360,219480,3.752
3N6c-uPdNas,69.933,flv,320,240,272898,15.0,37,1013,0,1050,349781,2035796,0,2385577,vp8,3000000,24.0,1920,1080,219656,43.099
1tos-YhVzA4,222.53334,h264,480,360,500449,30.0,219,6457,0,6676,2821722,11099102,0,13920824,vp8,539000,24.0,1280,720,217336,18.341
3Wdg-dsGihA,340.424,flv,320,240,244491,11.0,69,4012,0,4081,1168939,9234909,0,10403848,mpeg4,539000,15.0,320,240,221152,1.204
08EV-X022WI,204.938,h264,480,360,297373,16.0,111,3169,0,3280,1451634,6166260,0,7617894,vp8,820000,12.0,320,240,83384,2.028
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,h264,5000000,12.0,1280,720,318284,20.337
1lkF-VNDcss,458.625,h264,640,480,517364,29.0,245,13501,0,13746,5308581,24350943,0,29659524,vp8,5000000,25.0,1280,720,216820,14.681
0Yxo-eU6AjI,326.583,vp8,640,480,1055982,25.039877,102,8061,0,8163,1868804,41239444,0,43108248,flv,3000000,12.0,320,240,215124,1.176
2HTJjLLaFL0,379.32,h264,480,360,181960,25.0,195,9289,0,9484,3392479,5235193,0,8627672,vp8,5000000,15.0,480,360,219480,2.66
3_fF9rtYCQ0,256.20834,mpeg4,176,144,57565,12.0,56,3018,0,3074,302900,1540700,0,1843600,flv,56000,25.0,176,144,219480,0.304
3N6c-uPdNas,69.933,flv,320,240,272898,15.0,37,1013,0,1050,349781,2035796,0,2385577,vp8,56000,12.0,480,360,219656,2.856
1oz8-nezz50,225.08,h264,480,360,538452,25.0,113,5515,0,5628,1873408,13275961,0,15149369,vp8,5000000,29.97,640,480,216820,8.245
3HVJ-p8L33A,163.897,flv,320,240,267032,29.0,87,4826,0,4913,824159,4646573,0,5470732,h264,109000,29.97,176,144,219656,1.992
1s9d-jTKyUw,448.575,vp8,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,flv,539000,29.97,640,480,217080,4.396
3mWp-QQn-1M,167.39166,h264,1280,720,2207484,24.0,86,3931,0,4017,4369420,41819887,0,46189307,vp8,56000,25.0,1920,1080,219656,34.626
1D3O-16kzhQ,274.541,vp8,480,360,139791,30.029198,58,8170,0,8228,802625,3994697,0,4797322,mpeg4,539000,29.97,1920,1080,216064,15.293
3DRy-Stwt9c,385.052,vp8,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,h264,109000,15.0,320,240,219480,2.54
1s9d-jTKyUw,448.575,vp8,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,109000,12.0,320,240,217080,6.744
3DRy-Stwt9c,385.052,vp8,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,vp8,3000000,15.0,1280,720,219480,8.061
1ZzJ-T2FJAw,250.017,h264,320,240,153059,29.0,128,7366,0,7494,856855,3926589,0,4783444,flv,242000,24.0,320,240,218900,0.712
1LXH-OibJYQ,42.2,h264,480,360,288705,25.0,23,1033,0,1056,216154,1306770,0,1522924,vp8,820000,12.0,1920,1080,216820,19.809
15fr-zSdCqg,39.055,h264,1920,1080,5992818,30.0,26,1144,0,1170,839251,28416939,0,29256190,h264,820000,12.0,480,360,216020,22.373
2kFF-0kB_4w,339.667,h264,640,480,257699,30.0,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,56000,15.0,320,240,219480,1.76
3HVJ-p8L33A,163.897,flv,320,240,267032,29.0,87,4826,0,4913,824159,4646573,0,5470732,flv,109000,15.0,320,240,219656,0.532
2SkA-cUEaJ0,490.6,h264,480,360,300437,25.0,256,12010,0,12266,1448177,16976151,0,18424328,vp8,820000,12.0,1280,720,219480,12.909
3U8m-ETsTS4,282.56,h264,640,480,559834,25.0,145,6920,0,7065,4966509,14806840,0,19773349,mpeg4,820000,29.97,176,144,221152,2.428
1LXH-OibJYQ,42.2,h264,480,360,288705,25.0,23,1033,0,1056,216154,1306770,0,1522924,h264,109000,15.0,1280,720,328776,12.701
0I0e-5-iR3A,906.5983,mpeg4,176,144,56108,12.0,187,10692,0,10879,597549,5760936,0,6358485,flv,5000000,12.0,1920,1080,165668,3.604
0_VA-rJgmMI,750.433,vp8,1280,720,794075,13.482667,81,10031,0,10112,3852576,70635013,0,74487589,flv,539000,24.0,176,144,165700,1.616
3Wdg-dsGihA,340.424,flv,320,240,244491,11.0,69,4012,0,4081,1168939,9234909,0,10403848,mpeg4,109000,24.0,320,240,221152,1.564
0Hwk-yGT-M4,714.371,vp8,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,mpeg4,539000,29.97,176,144,164736,3.876
2tzy-vqeeLY,106.765,h264,1280,720,849586,25.0,66,2603,0,2669,4427240,6911026,0,11338266,mpeg4,5000000,29.97,1920,1080,219480,14.561
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12.0,27,1537,0,1564,64483,825054,0,889537,vp8,820000,12.0,1920,1080,87136,23.329
1Nc0-MKuExg,107.443,vp8,480,360,320011,30.093458,30,3190,0,3220,671936,3625932,0,4297868,h264,242000,12.0,640,480,216820,8.277
1lkF-VNDcss,458.625,h264,640,480,517364,29.0,245,13501,0,13746,5308581,24350943,0,29659524,flv,56000,29.97,1280,720,216820,3.456
1ZzJ-T2FJAw,250.017,h264,320,240,153059,29.0,128,7366,0,7494,856855,3926589,0,4783444,h264,539000,25.0,1280,720,316856,33.214
3YNh-PI2q64,395.44,vp8,1280,720,1611942,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,flv,242000,25.0,480,360,221160,1.884
0I0e-5-iR3A,906.5983,mpeg4,176,144,56108,12.0,187,10692,0,10879,597549,5760936,0,6358485,flv,242000,15.0,640,480,165668,0.648
3o_2-igmsyo,440.967,h264,320,240,281642,30.0,236,12994,0,13230,2444863,13079542,0,15524405,flv,242000,25.0,320,240,219656,0.716
0Axi-TRoqVA,59.883,vp8,1280,720,994960,30.38983,13,1780,0,1793,481774,6965881,0,7447655,h264,5000000,12.0,480,360,162972,20.217
2TXm-QHXCzU,270.655,vp8,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,vp8,109000,12.0,480,360,219480,5.736
1Vq6-f1kYeM,127.221664,h264,1920,1080,3080852,23.0,70,2980,0,3050,3818903,45174992,0,48993895,flv,109000,25.0,480,360,217544,7.5
2ApZ-KZ-pEk,157.891,h264,480,360,406908,29.0,87,4646,0,4733,1776729,6254165,0,8030894,mpeg4,3000000,12.0,320,240,219464,1.836
0ICm-Cu4_aE,476.957,vp8,1280,720,1387100,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,vp8,820000,25.0,1280,720,165700,19.093
1hEL-mcI-tM,304.927,vp8,320,240,134334,25.075659,82,7541,0,7623,833754,4286526,0,5120280,vp8,242000,12.0,1280,720,216820,9.821
3Wdg-dsGihA,340.424,flv,320,240,244491,11.0,69,4012,0,4081,1168939,9234909,0,10403848,vp8,5000000,24.0,320,240,221152,1.696
3mWp-QQn-1M,167.39166,h264,1280,720,2207484,24.0,86,3931,0,4017,4369420,41819887,0,46189307,vp8,539000,24.0,1280,720,219656,22.029
3SQY-ZB8hmI,473.0,h264,320,240,164017,25.0,198,10924,704,11826,1419320,8047423,0,9697521,h264,820000,29.97,1280,720,318848,55.203
0Hwk-yGT-M4,714.371,vp8,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,mpeg4,820000,24.0,1280,720,164736,7.084
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12.0,27,1537,0,1564,64483,825054,0,889537,vp8,539000,25.0,640,480,42548,6.768
4NcD-WQyXCQ,860.056,vp8,1280,720,2688309,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,vp8,56000,24.0,320,240,261132,8.257
2kFF-0kB_4w,339.667,h264,640,480,257699,30.0,181,10010,0,10191,10121223,820261,0,10941484,mpeg4,5000000,24.0,640,480,219480,4.012
4Fob-eSnrb8,1768.9417,mpeg4,176,144,56152,12.0,354,20873,0,21227,1382103,11034284,0,12416387,h264,242000,15.0,320,240,241056,3.816
22uE-OUUBH8,43.827,flv,320,240,272273,25.0,23,1081,0,1104,137210,1354404,0,1491614,h264,109000,29.97,1280,720,296704,26.958
2AfTeWTxhIg,645.84,vp8,320,240,95903,25.032558,138,16008,0,16146,1081321,6660941,0,7742262,mpeg4,5000000,29.97,176,144,218932,2.128
1RGh-RmYxHY,217.518,h264,480,360,83054,29.0,112,6408,0,6520,406683,1851539,0,2258222,flv,242000,25.0,176,144,217080,0.82
3-Wy-Ftbd40,69.93833,mpeg4,176,144,56717,12.0,14,825,0,839,47521,448322,0,495843,h264,539000,24.0,480,360,221152,6.532
1RGh-RmYxHY,217.518,h264,480,360,83054,29.0,112,6408,0,6520,406683,1851539,0,2258222,vp8,5000000,29.97,320,240,217080,2.504
3BVV-0I-JlM,33.09,h264,320,240,279173,13.0,22,434,0,456,101794,1052937,0,1154731,vp8,539000,29.97,320,240,219480,3.14
2HTJjLLaFL0,379.32,h264,480,360,181960,25.0,195,9289,0,9484,3392479,5235193,0,8627672,vp8,820000,24.0,1280,720,219480,14.497
